id,project_reference,identifier,version,created_on,category_id,active
4985,1789,15428,1,2019-07-06,2,false
4986,1070,15428,2,2019-07-06,3,false
4987,1399,15428,3,2019-07-06,1,false
4988,1954,15428,4,2019-07-06,1,false
4989,1463,15428,5,2019-07-06,1,true
4990,1674,12090,1,2019-07-06,2,false
4991,1295,12090,2,2019-07-06,3,false
4992,1070,12090,3,2019-07-06,1,false
4993,1954,12090,4,2019-07-06,3,false
4994,1403,12090,5,2019-07-06,1,false
4995,1674,12090,6,2019-07-06,2,false
4996,1701,12090,7,2019-07-06,1,true
4997,1034,11661,1,2019-07-06,2,false
4998,1674,11661,2,2019-07-06,4,false
4999,1295,11661,3,2019-07-06,2,false
5000,1596,11661,4,2019-07-06,1,false
5001,1250,11661,5,2019-07-06,3,true
5002,1954,17697,1,2019-07-06,2,false
5003,1295,17697,2,2019-07-06,1,false
5004,1755,17697,3,2019-07-06,1,false
5005,1039,17697,4,2019-07-06,2,false
5006,1701,17697,5,2019-07-06,2,true
5007,1250,10586,1,2019-07-06,3,false
5008,1859,10586,2,2019-07-06,4,false
5009,1755,10586,3,2019-07-06,4,false
5010,1701,10586,4,2019-07-06,3,false
5011,1667,10586,5,2019-07-06,3,false
5012,1954,10586,6,2019-07-06,2,false
5013,1463,10586,7,2019-07-06,1,false
5014,1789,10586,8,2019-07-06,1,false
5015,1796,10586,9,2019-07-06,3,true
5016,1463,11707,1,2019-07-06,2,false
5017,1403,11707,2,2019-07-06,4,false
5018,1755,11707,3,2019-07-06,1,false
5019,1434,11707,4,2019-07-06,4,false
5020,1927,11707,5,2019-07-06,3,false
5021,1596,11707,6,2019-07-06,3,false
5022,1250,11707,7,2019-07-06,1,true
5023,1039,19104,1,2019-07-06,2,false
5024,1463,19104,2,2019-07-06,1,false
5025,1667,19104,3,2019-07-06,4,false
5026,1317,19104,4,2019-07-06,2,false
5027,1667,19104,5,2019-07-06,4,false
5028,1596,19104,6,2019-07-06,3,true
5029,1403,10159,1,2019-07-06,3,false
5030,1701,10159,2,2019-07-06,2,false
5031,1859,10159,3,2019-07-06,4,false
5032,1403,10159,4,2019-07-06,2,false
5033,1674,10159,5,2019-07-06,4,false
5034,1128,10159,6,2019-07-06,3,false
5035,1674,10159,7,2019-07-06,2,false
5036,1434,10159,8,2019-07-06,2,false
5037,1954,10159,9,2019-07-06,1,true
5038,1399,14797,1,2019-07-06,1,false
5039,1034,14797,2,2019-07-06,4,false
5040,1755,14797,3,2019-07-06,3,false
5041,1403,14797,4,2019-07-06,4,false
5042,1796,14797,5,2019-07-06,3,false
5043,1399,14797,6,2019-07-06,1,false
5044,1809,14797,7,2019-07-06,2,false
5045,1954,14797,8,2019-07-06,4,false
5046,1701,14797,9,2019-07-06,2,true
5047,1434,14797,10,2019-07-06,4,false
5048,1809,15804,1,2019-07-06,3,false
5049,1128,15804,2,2019-07-06,4,false
5050,1690,15804,3,2019-07-06,1,false
5051,1250,15804,4,2019-07-06,3,false
5052,1755,15804,5,2019-07-06,4,false
5053,1960,15804,6,2019-07-06,2,false
5054,1317,15804,7,2019-07-06,4,false
5055,1755,15804,8,2019-07-06,1,false
5056,1701,15804,9,2019-07-06,2,true
5057,1674,15585,1,2019-07-06,4,false
5058,1039,15585,2,2019-07-06,1,false
5059,1902,15585,3,2019-07-06,1,false
5060,1954,15585,4,2019-07-06,3,false
5061,1796,15585,5,2019-07-06,1,true
5062,1859,11005,1,2019-07-06,4,false
5063,1796,11005,2,2019-07-06,3,false
5064,1902,11005,3,2019-07-06,2,false
5065,1667,11005,4,2019-07-06,1,false
5066,1701,11005,5,2019-07-06,1,false
5067,1960,11005,6,2019-07-06,2,false
5068,1796,11005,7,2019-07-06,2,false
5069,1927,11005,8,2019-07-06,4,false
5070,1034,11005,9,2019-07-06,1,true
5071,1034,18747,1,2019-07-06,1,false
5072,1796,18747,2,2019-07-06,4,false
5073,1596,18747,3,2019-07-06,3,false
5074,1399,18747,4,2019-07-06,4,false
5075,1954,18747,5,2019-07-06,3,false
5076,1295,18747,6,2019-07-06,4,false
5077,1070,18747,7,2019-07-06,4,false
5078,1034,18747,8,2019-07-06,4,false
5079,1690,18747,9,2019-07-06,2,true
5080,1434,18747,10,2019-07-06,3,false
5081,1954,18593,1,2019-07-06,1,false
5082,1954,18593,2,2019-07-06,3,false
5083,1128,18593,3,2019-07-06,1,false
5084,1295,18593,4,2019-07-06,1,false
5085,1701,18593,5,2019-07-06,3,true
5086,1295,11035,1,2019-07-06,1,false
5087,1701,11035,2,2019-07-06,2,false
5088,1434,11035,3,2019-07-06,1,false
5089,1927,11035,4,2019-07-06,3,false
5090,1463,11035,5,2019-07-06,2,false
5091,1960,11035,6,2019-07-06,3,true
5092,1399,11081,1,2019-07-06,1,false
5093,1128,11081,2,2019-07-06,3,false
5094,1927,11081,3,2019-07-06,1,false
5095,1463,11081,4,2019-07-06,4,true
5096,1809,11050,1,2019-07-06,1,false
5097,1796,11050,2,2019-07-06,1,false
5098,1295,11050,3,2019-07-06,4,true
5099,1859,17249,1,2019-07-06,3,false
5100,1034,17249,2,2019-07-06,2,false
5101,1039,17249,3,2019-07-06,1,false
5102,1034,17249,4,2019-07-06,3,false
5103,1128,17249,5,2019-07-06,3,false
5104,1960,17249,6,2019-07-06,4,false
5105,1463,17249,7,2019-07-06,3,true
5106,1463,19495,1,2019-07-06,3,false
5107,1755,19495,2,2019-07-06,3,false
5108,1128,19495,3,2019-07-06,3,false
5109,1250,19495,4,2019-07-06,2,false
5110,1701,19495,5,2019-07-06,2,false
5111,1317,19495,6,2019-07-06,2,false
5112,1070,19495,7,2019-07-06,4,false
5113,1927,19495,8,2019-07-06,4,true
5114,1403,14592,1,2019-07-06,3,false
5115,1796,14592,2,2019-07-06,3,false
5116,1789,14592,3,2019-07-06,1,false
5117,1809,14592,4,2019-07-06,2,false
5118,1674,14592,5,2019-07-06,1,false
5119,1128,14592,6,2019-07-06,3,false
5120,1070,14592,7,2019-07-06,4,false
5121,1859,14592,8,2019-07-06,4,false
5122,1434,14592,9,2019-07-06,3,true
5123,1902,14592,10,2019-07-06,2,false
5124,1927,11547,1,2019-07-06,4,false
5125,1690,11547,2,2019-07-06,4,false
5126,1927,11547,3,2019-07-06,4,true
5127,1463,19660,1,2019-07-06,3,false
5128,1039,19660,2,2019-07-06,4,false
5129,1039,19660,3,2019-07-06,1,true
5130,1128,17233,1,2019-07-06,3,false
5131,1789,17233,2,2019-07-06,2,false
5132,1399,17233,3,2019-07-06,1,false
5133,1034,17233,4,2019-07-06,4,true
5134,1034,19016,1,2019-07-06,1,false
5135,1596,19016,2,2019-07-06,4,false
5136,1295,19016,3,2019-07-06,4,false
5137,1250,19016,4,2019-07-06,2,false
5138,1434,19016,5,2019-07-06,4,false
5139,1463,19016,6,2019-07-06,1,false
5140,1755,19016,7,2019-07-06,2,false
5141,1902,19016,8,2019-07-06,3,true
5142,1809,18610,1,2019-07-06,3,false
5143,1034,18610,2,2019-07-06,3,false
5144,1070,18610,3,2019-07-06,1,false
5145,1034,18610,4,2019-07-06,4,false
5146,1128,18610,5,2019-07-06,4,false
5147,1070,18610,6,2019-07-06,3,false
5148,1596,18610,7,2019-07-06,4,false
5149,1954,18610,8,2019-07-06,2,false
5150,1128,18610,9,2019-07-06,4,true
5151,1250,19326,1,2019-07-06,2,false
5152,1250,19326,2,2019-07-06,3,false
5153,1128,19326,3,2019-07-06,2,false
5154,1034,19326,4,2019-07-06,4,false
5155,1960,19326,5,2019-07-06,3,false
5156,1690,19326,6,2019-07-06,3,true
5157,1701,15113,1,2019-07-06,2,false
5158,1403,15113,2,2019-07-06,1,false
5159,1399,15113,3,2019-07-06,2,false
5160,1755,15113,4,2019-07-06,3,false
5161,1039,15113,5,2019-07-06,1,true
5162,1399,15533,1,2019-07-06,3,false
5163,1902,15533,2,2019-07-06,1,false
5164,1674,15533,3,2019-07-06,2,false
5165,1902,15533,4,2019-07-06,2,false
5166,1295,15533,5,2019-07-06,2,false
5167,1403,15533,6,2019-07-06,2,false
5168,1927,15533,7,2019-07-06,4,false
5169,1317,15533,8,2019-07-06,1,false
5170,1250,15533,9,2019-07-06,2,true
5171,1463,14018,1,2019-07-06,2,false
5172,1927,14018,2,2019-07-06,4,false
5173,1667,14018,3,2019-07-06,4,false
5174,1295,14018,4,2019-07-06,3,false
5175,1295,14018,5,2019-07-06,2,false
5176,1701,14018,6,2019-07-06,1,true
5177,1859,10139,1,2019-07-06,1,false
5178,1463,10139,2,2019-07-06,4,false
5179,1809,10139,3,2019-07-06,4,false
5180,1701,10139,4,2019-07-06,4,false
5181,1690,10139,5,2019-07-06,3,false
5182,1128,10139,6,2019-07-06,1,false
5183,1128,10139,7,2019-07-06,4,false
5184,1796,10139,8,2019-07-06,2,false
5185,1039,10139,9,2019-07-06,4,true
5186,1403,19932,1,2019-07-06,1,false
5187,1927,19932,2,2019-07-06,2,false
5188,1070,19932,3,2019-07-06,2,false
5189,1859,19932,4,2019-07-06,2,false
5190,1859,19932,5,2019-07-06,1,false
5191,1701,19932,6,2019-07-06,2,false
5192,1034,19932,7,2019-07-06,2,false
5193,1690,19932,8,2019-07-06,1,false
5194,1674,19932,9,2019-07-06,4,true
5195,1250,19185,1,2019-07-06,3,false
5196,1463,19185,2,2019-07-06,3,false
5197,1809,19185,3,2019-07-06,1,false
5198,1039,19185,4,2019-07-06,3,false
5199,1674,19185,5,2019-07-06,4,true
5200,1250,11434,1,2019-07-06,1,false
5201,1295,11434,2,2019-07-06,2,false
5202,1701,11434,3,2019-07-06,4,false
5203,1674,11434,4,2019-07-06,4,false
5204,1701,11434,5,2019-07-06,2,false
5205,1954,11434,6,2019-07-06,2,false
5206,1859,11434,7,2019-07-06,3,false
5207,1034,11434,8,2019-07-06,4,false
5208,1463,11434,9,2019-07-06,2,true
5209,1403,12188,1,2019-07-06,1,false
5210,1902,12188,2,2019-07-06,1,false
5211,1960,12188,3,2019-07-06,4,false
5212,1039,12188,4,2019-07-06,3,false
5213,1690,12188,5,2019-07-06,2,false
5214,1667,12188,6,2019-07-06,2,false
5215,1674,12188,7,2019-07-06,2,true
5216,1128,11275,1,2019-07-06,1,false
5217,1809,11275,2,2019-07-06,3,false
5218,1902,11275,3,2019-07-06,4,false
5219,1755,11275,4,2019-07-06,2,false
5220,1463,11275,5,2019-07-06,3,false
5221,1317,11275,6,2019-07-06,2,false
5222,1796,11275,7,2019-07-06,4,false
5223,1034,11275,8,2019-07-06,1,true
5224,1317,12312,1,2019-07-06,3,false
5225,1399,12312,2,2019-07-06,2,false
5226,1317,12312,3,2019-07-06,1,false
5227,1596,12312,4,2019-07-06,2,true
5228,1859,12453,1,2019-07-06,2,false
5229,1128,12453,2,2019-07-06,3,false
5230,1434,12453,3,2019-07-06,4,false
5231,1434,12453,4,2019-07-06,3,false
5232,1034,12453,5,2019-07-06,2,false
5233,1667,12453,6,2019-07-06,1,false
5234,1954,12453,7,2019-07-06,3,false
5235,1789,12453,8,2019-07-06,1,false
5236,1690,12453,9,2019-07-06,4,true
5237,1960,12453,10,2019-07-06,3,false
5238,1039,12008,1,2019-07-06,1,false
5239,1039,12008,2,2019-07-06,1,false
5240,1463,12008,3,2019-07-06,2,true
5241,1128,14089,1,2019-07-06,2,false
5242,1434,14089,2,2019-07-06,1,false
5243,1317,14089,3,2019-07-06,2,false
5244,1902,14089,4,2019-07-06,4,false
5245,1317,14089,5,2019-07-06,1,true
5246,1789,16991,1,2019-07-06,3,false
5247,1902,16991,2,2019-07-06,2,false
5248,1403,16991,3,2019-07-06,3,false
5249,1128,16991,4,2019-07-06,3,false
5250,1927,16991,5,2019-07-06,4,true
5251,1317,11780,1,2019-07-06,3,false
5252,1039,11780,2,2019-07-06,2,false
5253,1859,11780,3,2019-07-06,1,false
5254,1859,11780,4,2019-07-06,4,false
5255,1954,11780,5,2019-07-06,2,false
5256,1317,11780,6,2019-07-06,1,false
5257,1399,11780,7,2019-07-06,2,false
5258,1927,11780,8,2019-07-06,4,false
5259,1250,11780,9,2019-07-06,4,true
5260,1859,11780,10,2019-07-06,1,false
5261,1039,15598,1,2019-07-06,2,false
5262,1128,15598,2,2019-07-06,4,false
5263,1927,15598,3,2019-07-06,4,false
5264,1690,15598,4,2019-07-06,2,false
5265,1034,15598,5,2019-07-06,2,false
5266,1859,15598,6,2019-07-06,1,false
5267,1039,15598,7,2019-07-06,4,false
5268,1070,15598,8,2019-07-06,4,false
5269,1902,15598,9,2019-07-06,1,true
5270,1399,16368,1,2019-07-06,4,false
5271,1039,16368,2,2019-07-06,1,false
5272,1809,16368,3,2019-07-06,3,false
5273,1128,16368,4,2019-07-06,1,false
5274,1034,16368,5,2019-07-06,4,false
5275,1128,16368,6,2019-07-06,4,false
5276,1809,16368,7,2019-07-06,2,false
5277,1128,16368,8,2019-07-06,1,false
5278,1070,16368,9,2019-07-06,1,true
5279,1399,16368,10,2019-07-06,1,false
5280,1596,16867,1,2019-07-06,2,false
5281,1809,16867,2,2019-07-06,4,false
5282,1250,16867,3,2019-07-06,1,false
5283,1317,16867,4,2019-07-06,2,false
5284,1596,16867,5,2019-07-06,1,true
5285,1859,15419,1,2019-07-06,4,false
5286,1039,15419,2,2019-07-06,4,false
5287,1399,15419,3,2019-07-06,3,false
5288,1039,15419,4,2019-07-06,2,false
5289,1399,15419,5,2019-07-06,1,false
5290,1034,15419,6,2019-07-06,4,false
5291,1317,15419,7,2019-07-06,4,false
5292,1701,15419,8,2019-07-06,3,false
5293,1796,15419,9,2019-07-06,4,true
5294,1039,17651,1,2019-07-06,4,false
5295,1596,17651,2,2019-07-06,4,false
5296,1317,17651,3,2019-07-06,4,false
5297,1674,17651,4,2019-07-06,1,false
5298,1295,17651,5,2019-07-06,4,false
5299,1403,17651,6,2019-07-06,4,false
5300,1954,17651,7,2019-07-06,3,false
5301,1701,17651,8,2019-07-06,1,false
5302,1859,17651,9,2019-07-06,2,true
5303,1755,17651,10,2019-07-06,2,false
5304,1755,18106,1,2019-07-06,2,false
5305,1960,18106,2,2019-07-06,1,false
5306,1796,18106,3,2019-07-06,2,false
5307,1250,18106,4,2019-07-06,4,false
5308,1128,18106,5,2019-07-06,1,false
5309,1960,18106,6,2019-07-06,2,false
5310,1463,18106,7,2019-07-06,3,true
5311,1667,15476,1,2019-07-06,1,false
5312,1295,15476,2,2019-07-06,2,false
5313,1789,15476,3,2019-07-06,3,false
5314,1960,15476,4,2019-07-06,2,false
5315,1596,15476,5,2019-07-06,2,false
5316,1434,15476,6,2019-07-06,1,true
5317,1250,15514,1,2019-07-06,1,false
5318,1954,15514,2,2019-07-06,2,false
5319,1796,15514,3,2019-07-06,3,false
5320,1317,15514,4,2019-07-06,1,false
5321,1070,15514,5,2019-07-06,2,false
5322,1755,15514,6,2019-07-06,1,false
5323,1034,15514,7,2019-07-06,2,false
5324,1954,15514,8,2019-07-06,4,false
5325,1927,15514,9,2019-07-06,2,true
5326,1674,15514,10,2019-07-06,2,false
5327,1399,10501,1,2019-07-06,1,false
5328,1690,10501,2,2019-07-06,4,false
5329,1434,10501,3,2019-07-06,2,false
5330,1596,10501,4,2019-07-06,4,false
5331,1295,10501,5,2019-07-06,3,true
5332,1927,13112,1,2019-07-06,2,false
5333,1463,13112,2,2019-07-06,2,false
5334,1034,13112,3,2019-07-06,1,false
5335,1690,13112,4,2019-07-06,4,false
5336,1809,13112,5,2019-07-06,3,false
5337,1295,13112,6,2019-07-06,2,false
5338,1927,13112,7,2019-07-06,4,true
5339,1789,10979,1,2019-07-06,3,false
5340,1796,10979,2,2019-07-06,4,false
5341,1317,10979,3,2019-07-06,2,false
5342,1070,10979,4,2019-07-06,4,true
5343,1927,12669,1,2019-07-06,2,false
5344,1034,12669,2,2019-07-06,4,false
5345,1399,12669,3,2019-07-06,3,false
5346,1399,12669,4,2019-07-06,3,false
5347,1667,12669,5,2019-07-06,1,true
5348,1809,13568,1,2019-07-06,3,false
5349,1434,13568,2,2019-07-06,3,false
5350,1403,13568,3,2019-07-06,4,false
5351,1034,13568,4,2019-07-06,4,false
5352,1927,13568,5,2019-07-06,2,false
5353,1796,13568,6,2019-07-06,3,true
5354,1674,19695,1,2019-07-06,4,false
5355,1399,19695,2,2019-07-06,3,false
5356,1317,19695,3,2019-07-06,2,false
5357,1789,19695,4,2019-07-06,1,false
5358,1674,19695,5,2019-07-06,4,false
5359,1960,19695,6,2019-07-06,4,false
5360,1403,19695,7,2019-07-06,3,false
5361,1674,19695,8,2019-07-06,1,true
5362,1755,17180,1,2019-07-06,2,false
5363,1796,17180,2,2019-07-06,1,false
5364,1809,17180,3,2019-07-06,3,false
5365,1954,17180,4,2019-07-06,2,false
5366,1034,17180,5,2019-07-06,3,false
5367,1317,17180,6,2019-07-06,2,false
5368,1317,17180,7,2019-07-06,3,true
5369,1674,16206,1,2019-07-06,3,false
5370,1596,16206,2,2019-07-06,4,false
5371,1690,16206,3,2019-07-06,1,false
5372,1463,16206,4,2019-07-06,4,true
5373,1927,13152,1,2019-07-06,1,false
5374,1859,13152,2,2019-07-06,2,false
5375,1399,13152,3,2019-07-06,1,true
5376,1128,10619,1,2019-07-06,3,false
5377,1250,10619,2,2019-07-06,2,false
5378,1902,10619,3,2019-07-06,3,true
5379,1755,17596,1,2019-07-06,4,false
5380,1690,17596,2,2019-07-06,2,false
5381,1960,17596,3,2019-07-06,1,false
5382,1667,17596,4,2019-07-06,1,false
5383,1690,17596,5,2019-07-06,2,true
5384,1463,18558,1,2019-07-06,2,false
5385,1755,18558,2,2019-07-06,3,false
5386,1954,18558,3,2019-07-06,4,false
5387,1034,18558,4,2019-07-06,3,false
5388,1701,18558,5,2019-07-06,4,false
5389,1789,18558,6,2019-07-06,4,false
5390,1317,18558,7,2019-07-06,2,false
5391,1039,18558,8,2019-07-06,2,false
5392,1755,18558,9,2019-07-06,1,true
5393,1701,18558,10,2019-07-06,4,false
5394,1690,17455,1,2019-07-06,2,false
5395,1755,17455,2,2019-07-06,1,false
5396,1399,17455,3,2019-07-06,3,false
5397,1755,17455,4,2019-07-06,2,false
5398,1250,17455,5,2019-07-06,1,true
5399,1399,18464,1,2019-07-06,1,false
5400,1755,18464,2,2019-07-06,3,false
5401,1902,18464,3,2019-07-06,4,true
5402,1960,18284,1,2019-07-06,3,false
5403,1902,18284,2,2019-07-06,3,false
5404,1034,18284,3,2019-07-06,4,false
5405,1596,18284,4,2019-07-06,4,false
5406,1701,18284,5,2019-07-06,1,true
5407,1809,19106,1,2019-07-06,2,false
5408,1789,19106,2,2019-07-06,1,false
5409,1250,19106,3,2019-07-06,1,false
5410,1039,19106,4,2019-07-06,2,false
5411,1403,19106,5,2019-07-06,1,false
5412,1960,19106,6,2019-07-06,1,false
5413,1128,19106,7,2019-07-06,3,false
5414,1954,19106,8,2019-07-06,1,false
5415,1463,19106,9,2019-07-06,1,true
5416,1902,16239,1,2019-07-06,3,false
5417,1927,16239,2,2019-07-06,1,false
5418,1927,16239,3,2019-07-06,2,false
5419,1690,16239,4,2019-07-06,4,false
5420,1701,16239,5,2019-07-06,1,false
5421,1039,16239,6,2019-07-06,2,false
5422,1954,16239,7,2019-07-06,1,true
5423,1674,18562,1,2019-07-06,2,false
5424,1789,18562,2,2019-07-06,2,false
5425,1039,18562,3,2019-07-06,3,false
5426,1859,18562,4,2019-07-06,2,false
5427,1070,18562,5,2019-07-06,3,true
5428,1039,11878,1,2019-07-06,1,false
5429,1070,11878,2,2019-07-06,4,false
5430,1954,11878,3,2019-07-06,4,false
5431,1070,11878,4,2019-07-06,3,false
5432,1859,11878,5,2019-07-06,3,false
5433,1667,11878,6,2019-07-06,3,false
5434,1403,11878,7,2019-07-06,3,false
5435,1789,11878,8,2019-07-06,4,false
5436,1960,11878,9,2019-07-06,1,true
5437,1674,12822,1,2019-07-06,2,false
5438,1690,12822,2,2019-07-06,2,false
5439,1463,12822,3,2019-07-06,1,false
5440,1960,12822,4,2019-07-06,1,false
5441,1667,12822,5,2019-07-06,1,false
5442,1403,12822,6,2019-07-06,3,false
5443,1789,12822,7,2019-07-06,4,false
5444,1755,12822,8,2019-07-06,4,true
5445,1403,15315,1,2019-07-06,1,false
5446,1755,15315,2,2019-07-06,1,false
5447,1039,15315,3,2019-07-06,2,false
5448,1674,15315,4,2019-07-06,2,false
5449,1789,15315,5,2019-07-06,2,true
5450,1859,11198,1,2019-07-06,3,false
5451,1463,11198,2,2019-07-06,1,false
5452,1399,11198,3,2019-07-06,4,false
5453,1596,11198,4,2019-07-06,3,false
5454,1399,11198,5,2019-07-06,3,false
5455,1927,11198,6,2019-07-06,2,false
5456,1070,11198,7,2019-07-06,4,false
5457,1070,11198,8,2019-07-06,4,false
5458,1250,11198,9,2019-07-06,4,true
5459,1809,11198,10,2019-07-06,4,false
5460,1859,18522,1,2019-07-06,4,false
5461,1399,18522,2,2019-07-06,2,false
5462,1434,18522,3,2019-07-06,2,false
5463,1070,18522,4,2019-07-06,4,true
5464,1960,15483,1,2019-07-06,4,false
5465,1295,15483,2,2019-07-06,3,false
5466,1596,15483,3,2019-07-06,4,false
5467,1902,15483,4,2019-07-06,3,false
5468,1399,15483,5,2019-07-06,4,false
5469,1403,15483,6,2019-07-06,2,false
5470,1701,15483,7,2019-07-06,1,false
5471,1128,15483,8,2019-07-06,4,true
5472,1796,14081,1,2019-07-06,2,false
5473,1295,14081,2,2019-07-06,2,false
5474,1399,14081,3,2019-07-06,1,false
5475,1295,14081,4,2019-07-06,3,false
5476,1755,14081,5,2019-07-06,2,false
5477,1403,14081,6,2019-07-06,4,false
5478,1690,14081,7,2019-07-06,3,false
5479,1809,14081,8,2019-07-06,2,true
5480,1755,10064,1,2019-07-06,3,false
5481,1399,10064,2,2019-07-06,1,false
5482,1674,10064,3,2019-07-06,4,false
5483,1128,10064,4,2019-07-06,2,false
5484,1690,10064,5,2019-07-06,1,false
5485,1039,10064,6,2019-07-06,2,true
5486,1399,13985,1,2019-07-06,2,false
5487,1701,13985,2,2019-07-06,2,false
5488,1809,13985,3,2019-07-06,3,true
5489,1295,12386,1,2019-07-06,1,false
5490,1070,12386,2,2019-07-06,2,false
5491,1403,12386,3,2019-07-06,4,true
5492,1902,10294,1,2019-07-06,4,false
5493,1128,10294,2,2019-07-06,3,false
5494,1960,10294,3,2019-07-06,3,false
5495,1809,10294,4,2019-07-06,4,false
5496,1690,10294,5,2019-07-06,1,false
5497,1034,10294,6,2019-07-06,1,false
5498,1927,10294,7,2019-07-06,1,false
5499,1674,10294,8,2019-07-06,2,false
5500,1034,10294,9,2019-07-06,3,true
5501,1399,10294,10,2019-07-06,4,false
5502,1250,14014,1,2019-07-06,2,false
5503,1128,14014,2,2019-07-06,1,false
5504,1434,14014,3,2019-07-06,2,false
5505,1690,14014,4,2019-07-06,1,false
5506,1403,14014,5,2019-07-06,4,false
5507,1034,14014,6,2019-07-06,4,false
5508,1789,14014,7,2019-07-06,3,false
5509,1796,14014,8,2019-07-06,3,true
5510,1960,14268,1,2019-07-06,4,false
5511,1789,14268,2,2019-07-06,4,false
5512,1690,14268,3,2019-07-06,4,false
5513,1295,14268,4,2019-07-06,4,false
5514,1250,14268,5,2019-07-06,2,false
5515,1295,14268,6,2019-07-06,3,false
5516,1128,14268,7,2019-07-06,2,false
5517,1927,14268,8,2019-07-06,4,false
5518,1070,14268,9,2019-07-06,3,true
5519,1399,14268,10,2019-07-06,1,false
5520,1434,17626,1,2019-07-06,4,false
5521,1755,17626,2,2019-07-06,1,false
5522,1789,17626,3,2019-07-06,4,false
5523,1859,17626,4,2019-07-06,4,false
5524,1859,17626,5,2019-07-06,1,false
5525,1128,17626,6,2019-07-06,1,true
5526,1295,13176,1,2019-07-06,2,false
5527,1755,13176,2,2019-07-06,1,false
5528,1960,13176,3,2019-07-06,1,false
5529,1250,13176,4,2019-07-06,1,false
5530,1902,13176,5,2019-07-06,2,false
5531,1403,13176,6,2019-07-06,2,true
5532,1403,14781,1,2019-07-06,2,false
5533,1034,14781,2,2019-07-06,1,false
5534,1295,14781,3,2019-07-06,1,false
5535,1039,14781,4,2019-07-06,3,false
5536,1859,14781,5,2019-07-06,4,false
5537,1034,14781,6,2019-07-06,3,false
5538,1399,14781,7,2019-07-06,4,true
5539,1463,16681,1,2019-07-06,3,false
5540,1596,16681,2,2019-07-06,3,false
5541,1403,16681,3,2019-07-06,1,false
5542,1434,16681,4,2019-07-06,2,false
5543,1399,16681,5,2019-07-06,2,false
5544,1701,16681,6,2019-07-06,3,false
5545,1954,16681,7,2019-07-06,4,true
5546,1399,16785,1,2019-07-06,3,false
5547,1039,16785,2,2019-07-06,2,false
5548,1674,16785,3,2019-07-06,2,false
5549,1399,16785,4,2019-07-06,3,false
5550,1667,16785,5,2019-07-06,1,false
5551,1034,16785,6,2019-07-06,4,false
5552,1789,16785,7,2019-07-06,1,false
5553,1667,16785,8,2019-07-06,2,true
5554,1434,11328,1,2019-07-06,1,false
5555,1796,11328,2,2019-07-06,2,false
5556,1295,11328,3,2019-07-06,4,true
5557,1902,13670,1,2019-07-06,4,false
5558,1927,13670,2,2019-07-06,3,false
5559,1796,13670,3,2019-07-06,3,false
5560,1859,13670,4,2019-07-06,3,false
5561,1403,13670,5,2019-07-06,3,false
5562,1403,13670,6,2019-07-06,1,false
5563,1596,13670,7,2019-07-06,4,true
5564,1250,11888,1,2019-07-06,1,false
5565,1463,11888,2,2019-07-06,2,false
5566,1250,11888,3,2019-07-06,3,false
5567,1596,11888,4,2019-07-06,2,false
5568,1674,11888,5,2019-07-06,2,false
5569,1317,11888,6,2019-07-06,1,false
5570,1755,11888,7,2019-07-06,3,false
